Distance_m,Time_s,Velocity_ms,VLIM_ms,SteerAngle_deg,Throttle_0to1,Brake_0to1,Lean_deg,Grade_rad
1389.74496792221,35.0706117103509,43.944891409489,44.6647332610638,-0.293609174525006,0,0.746514537954994,47.3630796641172,0.0143179355812761
1393.23027309313,35.1492775464365,43.2503804275032,43.9441215334008,-0.289802777975816,0,0.703809525498417,49.0606272902061,0.0145478661468775
1396.7253501151,35.2294442102552,42.6162679117267,43.2496364739151,-0.287530177013902,0,0.627486133274718,50.4929643334706,0.0140254315012658
1400.22321758483,35.3109162960391,42.0240198827417,42.6155885112639,-0.286750589691419,0,0.575216910697135,51.6549939870852,0.0120557570765825
1403.72275490454,35.3936082955798,41.3413875626428,42.0233852815334,-0.289048512978487,0,0.663281952355734,52.5651333391995,0.0116314972971521
1407.22186314027,35.4775545832055,40.5631124474775,41.3406553239656,-0.293821276943437,0,0.751946080802995,53.2584266794494,0.0126926046199192
1410.71686356768,35.5628978897878,39.7875066893689,40.5622774896038,-0.297979171253123,0,0.736087226458282,53.7749244006437,0.0127192243711155
1414.20937178659,35.6498295962619,39.0294987441951,39.7866750627171,-0.303681440815383,0,0.706105073903238,54.1511223827952,0.0120731157507262
1417.6988653722,35.7383763144837,38.2426761252698,39.028686717822,-0.307893037972521,0,0.72098417603663,54.4201817380416,0.0117129528760492
1421.19064223955,35.8287523618318,37.4129003948026,38.2418321965407,-0.314671379532072,0,0.74676252665085,54.2307315979294,0.0113946023544519
1424.68834182204,35.9212161230873,36.5434142833347,37.4120081756107,-0.324552969138538,0,0.767286723363652,53.9750475212671,0.0111390807986858
1428.18959596692,36.0159005096772,35.6255740527458,36.5424776663224,-0.33413900444586,0,0.792852092104497,53.6286056585646,0.0108208573912563
1431.6952672529,36.1130522466436,34.655607190839,35.6245831347822,-0.348454520063659,0,0.818954970625659,53.1582107063841,0.0109684606938565
1435.20140325083,36.2128267790546,33.6514859846422,34.6545587052638,-0.365530447084629,0,0.827048134718553,52.5189681524733,0.0107061468530579
1438.70467131505,36.3154008427823,32.5895493175253,33.6504004782426,-0.377738372243321,0,0.850820010628451,51.6493671728095,0.00994236465001306
1442.21193739905,36.4212949028011,31.4669024379786,32.5883984413434,-0.398949929659688,0,0.871266283798382,50.4704629514456,0.0109289802790587
1445.7215666715,36.5308741622282,30.3173968035129,31.4656830922164,-0.427364788262036,0,0.864044242628901,48.886815059886,0.00916923045252498
1449.22836595238,36.6443916520737,29.1128015172473,30.3161479199242,-0.465130804325786,0,0.875034998816086,46.7961936077494,0.00923866428513251
1452.72787442764,36.7621603479268,27.8508199758626,29.1114932846468,-0.504709690582712,0,0.885403096075845,45.7942256030927,0.0092758097135669
1456.2096614877,36.884406334709,26.6049522119543,27.8494537360135,-0.555968372888052,0,0.845080384294005,46.3896360504879,0.0103984751661289
1459.65055685601,37.0107802792909,25.462083651362,26.6036182856966,-0.64059907116303,0,0.761345717415824,49.301034262707,0.00939535849106638
1462.99777409242,37.1393536532465,24.4934682109959,25.4608944840794,-0.827070481325267,0,0.648885528431707,51.4392644547444,0.0105865161487295
1466.17333089733,37.2664889439813,23.7369422743385,24.4925145934106,-1.04206981574877,0,0.515815190619035,52.8487495830998,0.0099326165110127
1469.16208882617,37.3904256013208,23.0644969899571,23.7362439558827,-1.24584867684862,0,0.46344791846637,53.7248854723942,0.0130841157063253
1472.00598898502,37.5119560586552,22.5749277718906,23.063907183759,-1.32599076683911,0,0.324066895279726,54.2650732148255,0.0174416908596332
1474.80101651461,37.6344390892444,22.3295899322585,22.5745073078707,-1.25178822495508,0,0.143362956181406,54.5933910199751,0.0153309044082964
1477.6375682438,37.7607761205376,22.1760985838498,22.3293772247152,-1.1944209679859,0,0.0767429637693231,54.7797275546975,0.0162787108053844
1480.48674165826,37.8888124911434,22.0718615031479,22.1759651848948,-1.20681709368935,0,0.0407204982461348,54.8810081723006,0.0190598053791457
1483.30962288551,38.0164062252588,22.0745503557669,22.0717718460857,-1.26025161789061,0.0757226106844749,0,54.9355402314066,0.0197066515504791
1486.10136457804,38.1428827190432,22.0328893055407,22.0745526374542,-1.32399761316847,0,0,54.9648484624996,0.0161380649630131
1488.86687037709,38.2682813284516,21.9897884145215,22.2771871526202,-1.33842910099921,0,0,54.9809873266341,0.0171496237540197
1491.65168084401,38.3947984151507,22.200539188334,22.7588000068995,-1.26029356036075,0.383569519850906,0,54.9900285119233,0.0163551713909036
1494.52898792316,38.5250218027215,22.8240271953307,23.5606178588071,-1.09772243307173,1,0,54.9948581185429,0.0170373306832233
1497.48685905645,38.656411014028,23.4412004540003,24.7064795749785,-0.976479649137938,1,0,54.9973257999367,0.0167875007999705
1500.49958530408,38.7866481878497,24.0702104740045,26.2450543023822,-0.924421116797421,1,0,54.9986247553641,0.0120866777885197
1503.63105412356,38.9184678395213,24.7169465446287,28.2885982946696,-0.814704192852251,1,0,54.9993127282516,0.0118825597174063
1506.94253342291,39.0542199309205,25.3778506095956,30.9675419678561,-0.628517109816458,1,0,54.9989612545869,0.0109870417222952
1510.41870220446,39.1930035563277,26.0350805668395,34.290222463572,-0.431070090621723,1,0,54.9984341069444,0.00892656314826443
1513.9605047884,39.3307822241804,26.6791210254769,37.9835739661075,-0.331629114522662,1,0,54.9976595737162,0.00518216871660127
1517.5020287468,39.4651492012535,27.3050737479354,41.5106885860305,-0.302610045286264,1,0,54.996534806963,0.00419191179922034
1521.02819282591,39.5957861068853,27.9138162082415,44.375990522755,-0.288548291680006,1,0,54.9949151973129,0.00338582750089034
1524.5381722958,39.7229157711244,28.5086562312773,46.463074790738,-0.275465673176319,1,0,54.9926004973464,0.000745847570393812
1528.03310994512,39.8468003688107,29.0881421596343,48.0199205404599,-0.26435335221139,1,0,54.9893143887327,0.000653571344592654
1531.51557058131,39.9677258623618,29.6559887616002,49.379878496064,-0.25112219612164,1,0,54.9846767411534,-0.00167742550254358
1534.98843397117,40.0859628108161,30.2104037817961,50.7882152521972,-0.238161673593004,1,0,54.9781694965038,-0.00136046411682501
1538.45335074123,40.2017177986433,30.7509125620014,52.3612826830334,-0.223282366435914,1,0,54.9690936660142,4.99582427918838e-05
1541.90955373001,40.3151078366567,31.2801499377843,54.1461736976494,-0.208465920950612,1,0,54.9565002107038,-0.000231217215257791
1545.35856843216,40.4263106619236,31.801598406665,56.1720314927662,-0.192563439561962,1,0,54.9391151457183,-0.0034404482783262
1548.8009859174,40.5354521355061,32.3153122995827,58.4860073776925,-0.178340814897363,1,0,54.9152208272754,-0.00590010543902487
1552.23948593279,40.6427093310735,32.8206795757514,61.1571417197876,-0.164152381791358,1,0,54.8825015863544,-0.00670182653941434
1555.67801154153,40.7482892266039,33.3178996295674,64.2884331703076,-0.148223006664839,1,0,54.837893292167,-0.00726017469085518
1559.11685943156,40.8522783939356,33.8063707281104,68.017537596319,-0.132910972056317,1,0,54.777308603979,-0.0064402674310385
1562.55806687066,40.954810828799,34.2866139071495,72.5324925280905,-0.116076989337739,1,0,54.6954805441265,-0.00644367048894468
1565.997372018,41.0558287285359,34.7589538683994,78.0725093692365,-0.100087072212269,1,0,54.5855638400795,-0.00678957548800929
1569.4324148599,41.1553294771739,35.2229534600589,77.8716328451713,-0.0850313354483261,1,0,54.4385840032866,-0.00589947108050078
1572.86552874652,41.2534438046532,35.6787939361221,77.3711792464971,-0.0692845659847451,1,0,54.2430773840346,-0.00478146858057072
1576.29705398289,41.350240438372,36.1283589090183,76.7914316365309,-0.0527652388817537,1,0,53.9844817997423,-0.00539173759559303
1579.72781081216,41.4457951761199,36.5726202819401,76.2792414856615,-0.0362850058225255,1,0,53.6447311475425,-0.00696501827472455
1583.15728972911,41.5401399553818,37.0113021128365,75.7960087805375,-0.0202336752245275,1,0,53.2014247135512,-0.00759215130996865
1586.58796709808,41.6333852529231,37.4419763846497,75.2436973637955,-0.0036863762505539,1,0,52.627505880424,-0.00766274682382186
1590.02298043617,41.7256582436472,37.8633915497325,74.6517039787831,-0.00302500545542029,1,0,51.8926816866927,-0.00772545084969025
1593.45913007932,41.8169173328038,38.2750088823912,74.0560605481866,-0.00263417069525464,1,0,50.9642142690179,-0.0070200253980833
1596.89377773886,41.9071384995225,38.6784518482804,73.4568182402212,-0.00143377139717647,1,0,49.8086603946993,-0.00776814642193164
1600.32747719555,41.9963794361636,39.0756530763533,72.8830898303218,0.000102398917639455,1,0,48.3971401531337,-0.0106784912455231
1603.75944589228,42.0846569283952,39.4653517755758,72.3879848530421,-6.42206528832937e-05,1,0,46.7102167847403,-0.0113727558499597
1607.19154069842,42.1720531824313,39.8461111809414,71.7968054548557,-3.87002231043734e-05,1,0,44.7460969357894,-0.0103418974516222
1610.62562432966,42.258650592269,40.2185587355705,71.1849159221855,0.000355537518722914,1,0,42.5309615486825,-0.0101513616458862
1614.05991269107,42.3444384526321,40.5829675700868,70.5688986635474,0.000493533706354538,1,0,40.1231509500427,-0.0101301458999954
1617.49274986839,42.4294080648233,40.9398778741044,69.9490160387954,0.00064327368915449,1,0,37.6103809283972,-0.0102804444553647
1620.9251547635,42.5136152554925,41.2901487921232,69.3250499078481,0.0010306746966069,1,0,35.0948457716773,-0.0110954876439712
1624.35801150031,42.5971092509581,41.633355435603,68.6970190173577,0.000670884330863109,1,0,32.6003749018179,-0.0110180093978783
1627.79124727944,42.6799141399003,41.9684416346712,68.0644207893411,-0.000191846503344368,1,0,30.1259391689646,-0.0090664537738417
1631.22521602506,42.7620647363218,42.2973765257126,67.4262092027171,0.000729219046692484,1,0,27.6708331475334,-0.00901825711082574
1634.6597818173,42.8435821503154,42.622675672532,66.7831195742091,0.00234548068272155,1,0,25.2342927280146,-0.0121759718817634
1638.09509073545,42.9244890463717,42.9428306438476,66.2258699706912,0.00116976575888272,1,0,22.8163274722398,-0.0131494971987023
1641.5304290316,43.0047863167097,43.2566839582245,65.6003644211961,0.000153990876821589,1,0,20.4167176771981,-0.0123218815373612
1644.96529693292,43.0844820764175,43.5651897676455,64.9446079593926,0.000675222403365875,1,0,18.0350641696278,-0.0126126275865782
1648.39937803542,43.1635884341849,43.8685797217226,64.2838466721702,0.000683271784921257,1,0,15.6711801042355,-0.0130666075196776
1651.83214663201,43.2421111518175,44.1676224270188,63.6181010907351,0.00103550228439744,1,0,13.3239796551286,-0.0143041405893732
1655.26442496616,43.3200853999195,44.4635429152259,62.9929239185495,0.00176832115027215,1,0,10.992825334135,-0.0169671190513819
1658.69647642845,43.3975311031107,44.7554399108965,62.4001903876822,0.000643189660479038,1,0,8.67704230100925,-0.0178998444135396
1662.12874037097,43.4744713199525,45.0420944248575,61.7206667884424,-0.000663811998408959,1,0,6.37589352850065,-0.0168138188770255
1665.56170455811,43.5509314190527,45.3249549171543,61.0343403247391,0.000237432696127339,1,0,4.08895315178699,-0.0176692975064894
1668.99532403784,43.6269241510216,45.6055098644344,60.3419698830769,0.00119456494679183,1,0,1.81564652699308,-0.0205565264085742
1672.42990804723,43.7024672380967,45.8829500739824,59.7320831831293,0.000214807914285344,1,0,1.66423338057984,-0.0222060166256635
1675.86492452483,43.7775590361205,46.1567304803085,59.0891046012722,-0.000563364249943847,1,0,1.81134034077502,-0.0229570833294108
1679.29999881004,43.8522023696158,46.427227518284,58.3893288939092,-0.000543158537884943,1,0,1.81415740683237,-0.0241522492837051
1682.73500063627,43.9264053287567,46.6946587313037,57.6853417015645,-0.000652014723458239,1,0,1.83873762963916,-0.0255766114025592
1686.16972812075,44.000173754694,46.9590603154277,56.9847377486253,-0.00105548518961174,1,0,1.9171688914415,-0.0267405860347167
1689.60417098293,44.0735171925657,47.2203441286547,56.2644425846505,-0.00148647297297276,1,0,2.00083709997434,-0.0275982177609067
1693.03814878765,44.1464413700968,47.4788644883459,55.5285521782992,-0.00150331128503509,1,0,2.00522412895526,-0.0288574220839566
1696.47194859322,44.2189615073972,47.7352207420766,54.8039276110802,-0.00128108337231013,1,0,1.96122804268983,-0.0309179413554795
1699.90586185985,44.2910918704274,47.9889433418637,54.0906710803022,-0.0020384315210812,1,0,2.10580393808608,-0.0321691884567481
1703.33984766035,44.3628393927664,48.2387631485515,53.332120531351,-0.00357494643716577,1,0,2.40646887715534,-0.0313117342897295
1706.77401231936,44.4342151905332,48.4855002080306,52.5637103370832,-0.00320866814817828,1,0,2.33320025065948,-0.0316130504910727
1710.20836465763,44.5052284444798,48.7311532664967,51.7856811272136,-0.00173555768477152,1,0,2.03615346362951,-0.0349830797401598
1713.64296652967,44.5758871587903,48.9749620382806,51.0680291883886,-0.00279295824918689,1,0,2.25095810158049,-0.0370877952435184
1717.07792582703,44.6461992224035,49.2144942351897,50.2811665577977,-0.00549680665445991,1,0,2.81114991325385,-0.0350770674653514
1720.5142847955,44.7161936820714,48.6561739477592,49.4738898488242,-0.028628694708644,0,0.667063372952851,4.9054858378272,-0.0358378775202172
1723.95000757172,44.7864031297027,47.9587531250723,48.6555873854725,-0.0507271130349579,0,0.839276477434792,7.02038739175082,-0.0411313437131974
1727.38010816805,44.8574087330864,47.1686369430175,47.9580205095998,-0.0771661254953574,0,0.943119398736542,9.16689124442331,-0.0428792349586764
1730.81156311313,44.9295531479099,46.3171934156957,47.1678057149991,-0.102034614514277,0,0.998843676972528,11.3555300135731,-0.041644937348638
1734.25273336318,45.0031722244447,45.4527499984242,46.3162944028561,-0.124792691137719,0,0.998914158238927,13.5831244898392,-0.0426318297000253
1737.69193083681,45.0781248144907,44.6303366963958,45.4518374956354,-0.148724303840786,0,0.937683470523716,15.8462750738306,-0.0446875281249904
1741.12081142691,45.154251881533,43.799672245547,44.6294714211341,-0.170838193291762,0,0.933123648370096,18.1499924220101,-0.0461152986928257
1744.54800079033,45.2317637896381,42.949380152062,43.7987984876029,-0.191606426832009,0,0.939686594576275,20.4984873101114,-0.0474074977125515
1747.9767776693,45.3108142641783,42.0830415274723,42.9484849641448,-0.210447463908365,0,0.940053778701345,22.8969496931243,-0.0486402870005764
1751.41052675825,45.3915775547239,41.1973485751313,42.0821277645877,-0.224707290261979,0,0.939936739198601,25.3551923985559,-0.0495246677622804
1754.85887108682,45.4743904311844,40.3038611408302,41.196409999422,-0.242853322733324,0,0.928838476187923,27.8711487765099,-0.0506013407765817
1758.31389548357,45.5591750474812,39.4152311845616,40.302912154344,-0.262017289737409,0,0.906883061222621,30.4411010635382,-0.0517890302119795
1761.76652882073,45.6457950336465,38.5450973956857,39.4142878353213,-0.274983496315457,0,0.871386283339144,33.0690219144974,-0.053475467170188
1765.21919908324,45.7343700903551,37.6850916457837,38.5441736583638,-0.287166541381195,0,0.846015210868154,35.7558084384443,-0.0560110714657131
1768.67128069148,45.8249400246984,36.8034574852774,37.6841787049166,-0.292666181031029,0,0.849161336186082,38.5089812949127,-0.0578486037241679
1772.1297330719,45.917798656549,35.8796335667245,36.8025193293234,-0.29784222927452,0,0.869801540196811,41.3341547361644,-0.0600059675933911
1775.59560578657,46.0131680929478,34.8899965026112,35.8786475312325,-0.311065415840415,0,0.906532810156407,41.6931795363752,-0.0608796529014039
1779.07278765491,46.1114357217294,33.8383907421643,34.888935401341,-0.326313797115815,0,0.933485715211174,41.2272225494122,-0.0614210661426469
1782.56530896355,46.2130682915788,32.7561891988546,33.837256701447,-0.344038451721491,0,0.929158962579474,40.7635515014251,-0.0619596710300346
1786.07348167009,46.3184273976696,31.6657417678902,32.7550157953784,-0.364544031850618,0,0.90593349823987,40.3845377265648,-0.0634487886651366
1789.59458330858,46.4277411542009,30.574744852957,31.664554244473,-0.390800226265985,0,0.878361272964997,40.5057848602696,-0.0651561586757533
1793.12058525005,46.5410436726388,29.5229292929272,30.5735543458799,-0.429460268490075,0,0.826003940192617,41.9050438577438,-0.0671631295238207
1796.63134886344,46.6578789300189,28.5797261055683,29.5217865379809,-0.483861927990284,0,0.734072002634209,45.0827118407599,-0.0709328334371887
1800.09218216713,46.7770071619371,27.7912249686679,28.5787172471126,-0.571496348568751,0,0.62140395102538,48.0545652780366,-0.0749127738926095
1803.45925353171,46.8964683844432,27.1979910122421,27.7904063247357,-0.75380504624597,0,0.491790979435093,50.3499981901318,-0.078658361146119
1806.65841133346,47.0128242096602,26.7899727016277,27.1974077401654,-0.871147842709178,0,0.361157360355656,51.9850864312757,-0.0813548041927443
1809.71980019324,47.126234260686,26.7018107735318,26.7895900778973,-0.837372025905008,0,0.110784069726427,53.1157035383402,-0.0817913040169065
1812.76036514959,47.2399176998544,26.0725619512878,26.7017291480764,-0.897169526780745,0,0.538201578475759,53.8376795476678,-0.0828359719773932
1815.7442444833,47.3529983175724,25.7205147873228,26.0719842762638,-0.954648378229126,0,0.320915163714744,54.2968601845837,-0.0838611899873348
1818.68018073147,47.4663700820263,25.6179400409546,25.7201984345783,-0.974335907059464,0,0.125416877867098,54.5817034773687,-0.0844084982867072
1821.6079058165,47.5804259138516,25.6756293653715,25.6178485667934,-0.968745122411186,0,0,54.754026400138,-0.0835770796157416
1824.54742195922,47.6950413004092,25.7310215526133,25.7377430217472,-0.950269672473175,0,0,54.8564530307128,-0.0811236980834567
1827.50971096088,47.8102905511877,25.7903008584248,26.0613488026424,-0.922917017820511,0,0,54.9163966557614,-0.0850427016427112
1830.47749270951,47.925496512904,26.3770858536486,26.6180736195867,-0.873986065915791,0.924082742468589,0,54.9511059020015,-0.081680206760518
1833.42946507386,48.0386696101359,26.9900619573381,27.4944932433403,-0.837216125314456,1,0,54.9709029753822,-0.0815868811059993
1836.37082388062,48.1489006765283,27.5880078746535,28.8500904467465,-0.793066802079134,1,0,54.9825254126002,-0.0757612621313165
1839.33817064707,48.2576383719279,28.1946904155846,30.9504440470497,-0.711446501003808,1,0,54.9896300798768,-0.0751049620676069
1842.42434091558,48.3682881025111,28.8131137885636,34.1833447356292,-0.556783018925463,1,0,54.9852904991126,-0.0704659107808205
1845.67004470524,48.4821568555696,29.4350744422721,34.2257904434668,-0.368724161377843,1,0,54.9790530896905,-0.0669569127109655
1849.03146509424,48.5975740210161,30.0543105566124,33.1711194025068,-0.238056375440514,1,0,54.9701452061463,-0.0635596283704444
1852.47598063055,48.713376715442,30.6677890665669,32.005541130447,-0.135829432951284,1,0,54.9575124979868,-0.0618911125397032
1855.97635850502,48.8286684427108,29.4910429737851,30.7768759281399,-0.0501074435082711,0,0.913690910410183,54.939731537429,-0.0641293342816086
1859.51037600877,48.9461580077136,28.146243129693,29.4897533037825,0.028723560197699,0,0.99883068002622,54.9134238955957,-0.0666451791632923
1863.05694586093,49.0692231307243,26.7398248802706,28.1447583201617,0.0954312215528037,0,0.99893135236149,54.873822229205,-0.0702631763366598
1866.60679115101,49.1985763680314,25.2705092194404,26.7382669407346,0.178777277349954,0,0.998953772975846,54.8134942786982,-0.0728382703003574
1870.13610850206,49.3342923718657,23.8254942739856,25.2688866504631,0.29157776224623,0,0.950659685414584,54.7209615374165,-0.0763055073453643
1873.60356815246,49.4755445880819,22.4568768454795,23.8239246274291,0.464074329863804,0,0.890012853467006,54.5798729541022,-0.0817413641330874
1876.94467448651,49.6199238086463,21.2153034908694,22.4554442111132,0.759215686011126,0,0.819109081313695,54.3698803509173,-0.0809592446488002
1880.0712574819,49.7631080037705,20.2547999360821,21.2140888021884,1.10368576662262,0,0.662013772958954,54.0618148452085,-0.0856651159907931
1882.97912648986,49.9033472975108,19.6071160290603,20.2539307435238,1.50336670897365,0,0.475913132054371,53.6147027000462,-0.0881811420594413
1885.71133852566,50.0404311265062,19.3633477233903,19.6065692265144,1.82055648851762,0,0.215247828269658,52.9613222425594,-0.0881841328709122
1888.36590987859,50.176666166961,18.6883223353347,19.3631497890002,1.89061277189371,0,0.480498566847076,51.9918534790229,-0.0889526321827031
1891.064847298,50.3185226171641,18.1330847053287,18.6877585406181,1.87426898803755,0,0.393826889221585,50.5297022648523,-0.0954871394104028
1893.81341821793,50.4678146263964,17.6585708611565,18.1326137010589,1.99203069131426,0,0.335488581477513,48.4026180286658,-0.0913798837386844
1896.55795669809,50.6211765447941,17.346958107817,17.6581696679938,2.39560650858193,0,0.250113814197045,45.5248792932514,-0.0992685688345226
1899.20545034538,50.7724380012139,17.319382939516,17.3467050860035,2.9310587325108,0,0.081250443241296,41.8996606392502,-0.0962849476392906
1901.7657571733,50.9201493979497,17.4379628925342,17.3193614628992,3.18886594699754,0,0,37.6270528868233,-0.104612598900209
