Loading track data from high_fidel_track.csv...
--------------------------------------------------------------------------------
SIM PHYSICS | MULTI-POINT VISION | FREE RACING LINE | AUTO-STOP
--------------------------------------------------------------------------------
C:\Users\zinov\AppData\Roaming\Python\Python312\site-packages\stable_baselines3\common\on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
...
Gen  8394 | Result: off_track    | Prog:   0.3% | Reward:   0.03 | Max Spd:   6.4 m/s | Time:  10.1s
Gen  8395 | Result: off_track    | Prog:   4.8% | Reward:   2.80 | Max Spd:  17.9 m/s | Time:  23.6s
Gen  8396 | Result: off_track    | Prog:   0.1% | Reward:   0.02 | Max Spd:   5.4 m/s | Time:   4.0s
Gen  8397 | Result: off_track    | Prog:   0.4% | Reward:   0.12 | Max Spd:   7.1 m/s | Time:   8.2s
Gen  8398 | Result: off_track    | Prog:   0.4% | Reward:   0.22 | Max Spd:  11.0 m/s | Time:   3.1s
Gen  8399 | Result: off_track    | Prog:   0.2% | Reward:   0.04 | Max Spd:   7.4 m/s | Time:   4.7s
Gen  8400 | Result: off_track    | Prog:   1.0% | Reward:   0.20 | Max Spd:  10.4 m/s | Time:  25.0s
Gen  8401 | Result: off_track    | Prog:   4.9% | Reward:   2.97 | Max Spd:  22.9 m/s | Time:  20.1s
Gen  8402 | Result: off_track    | Prog:   0.3% | Reward:   0.11 | Max Spd:   8.1 m/s | Time:   2.9s
Gen  8403 | Result: off_track    | Prog:   3.7% | Reward:   2.15 | Max Spd:  17.2 m/s | Time:  19.2s
Gen  8404 | Result: off_track    | Prog:   2.1% | Reward:   1.17 | Max Spd:  16.5 m/s | Time:  13.2s
Gen  8405 | Result: off_track    | Prog:   0.3% | Reward:   0.04 | Max Spd:   6.3 m/s | Time:  10.8s
Gen  8406 | Result: off_track    | Prog:   0.3% | Reward:   0.16 | Max Spd:  11.6 m/s | Time:   3.1s
Gen  8407 | Result: off_track    | Prog:   3.5% | Reward:   2.08 | Max Spd:  20.2 m/s | Time:  16.4s
Gen  8408 | Result: off_track    | Prog:   4.7% | Reward:   2.71 | Max Spd:  14.4 m/s | Time:  28.6s
Gen  8409 | Result: off_track    | Prog:   0.7% | Reward:   0.40 | Max Spd:  14.2 m/s | Time:   5.7s
Gen  8410 | Result: off_track    | Prog:   0.2% | Reward:   0.02 | Max Spd:   6.6 m/s | Time:   6.2s
Gen  8411 | Result: off_track    | Prog:   0.4% | Reward:   0.20 | Max Spd:  12.4 m/s | Time:   3.9s
Gen  8412 | Result: off_track    | Prog:   1.2% | Reward:   0.72 | Max Spd:  17.7 m/s | Time:   5.5s
Gen  8413 | Result: off_track    | Prog:   3.2% | Reward:   1.79 | Max Spd:  16.0 m/s | Time:  22.4s
Gen  8414 | Result: off_track    | Prog:   0.1% | Reward:  -0.05 | Max Spd:   5.8 m/s | Time:   7.6s
Gen  8415 | Result: off_track    | Prog:   1.8% | Reward:   0.98 | Max Spd:  16.6 m/s | Time:  13.5s
Gen  8416 | Result: off_track    | Prog:   0.2% | Reward:   0.02 | Max Spd:   7.1 m/s | Time:   5.8s
Gen  8417 | Result: off_track    | Prog:   1.3% | Reward:   0.64 | Max Spd:  11.6 m/s | Time:  12.2s
Gen  8418 | Result: off_track    | Prog:   1.5% | Reward:   0.78 | Max Spd:  15.5 m/s | Time:  11.0s
Gen  8419 | Result: off_track    | Prog:   3.0% | Reward:   1.77 | Max Spd:  14.6 m/s | Time:  16.4s
Gen  8420 | Result: off_track    | Prog:   0.8% | Reward:   0.41 | Max Spd:  15.7 m/s | Time:   7.0s
Gen  8421 | Result: off_track    | Prog:   1.9% | Reward:   1.10 | Max Spd:  14.9 m/s | Time:  10.0s
Gen  8422 | Result: off_track    | Prog:   1.1% | Reward:   0.49 | Max Spd:  11.6 m/s | Time:  15.2s
Gen  8423 | Result: off_track    | Prog:   1.0% | Reward:   0.51 | Max Spd:   9.0 m/s | Time:   9.4s
Gen  8424 | Result: off_track    | Prog:   2.9% | Reward:   1.58 | Max Spd:  16.1 m/s | Time:  24.0s
Gen  8425 | Result: off_track    | Prog:   0.7% | Reward:   0.30 | Max Spd:  16.4 m/s | Time:   8.5s
Gen  8426 | Result: off_track    | Prog:   1.7% | Reward:   0.62 | Max Spd:  15.8 m/s | Time:  28.4s
Gen  8427 | Result: off_track    | Prog:   2.9% | Reward:   1.41 | Max Spd:  20.2 m/s | Time:  29.5s
Gen  8428 | Result: off_track    | Prog:   2.0% | Reward:   1.21 | Max Spd:  20.2 m/s | Time:   7.7s
Gen  8429 | Result: off_track    | Prog:   0.8% | Reward:   0.40 | Max Spd:  11.7 m/s | Time:   7.9s
Gen  8430 | Result: off_track    | Prog:   0.4% | Reward:   0.17 | Max Spd:  11.7 m/s | Time:   6.3s
Gen  8431 | Result: off_track    | Prog:   0.3% | Reward:   0.09 | Max Spd:   7.7 m/s | Time:   7.7s
Gen  8432 | Result: off_track    | Prog:   4.7% | Reward:   2.85 | Max Spd:  23.4 m/s | Time:  21.2s
Gen  8433 | Result: off_track    | Prog:   0.1% | Reward:   0.01 | Max Spd:   6.5 m/s | Time:   3.5s
Gen  8434 | Result: off_track    | Prog:   1.1% | Reward:   0.61 | Max Spd:  17.8 m/s | Time:   8.0s
Gen  8435 | Result: off_track    | Prog:   0.2% | Reward:  -0.26 | Max Spd:   5.2 m/s | Time:  16.4s
Gen  8436 | Result: off_track    | Prog:   0.7% | Reward:   0.22 | Max Spd:   8.5 m/s | Time:  13.0s
Gen  8437 | Result: off_track    | Prog:   0.8% | Reward:   0.40 | Max Spd:   9.6 m/s | Time:   8.8s
Gen  8438 | Result: off_track    | Prog:   1.1% | Reward:   0.58 | Max Spd:  15.9 m/s | Time:  10.3s
Gen  8439 | Result: off_track    | Prog:   2.6% | Reward:   1.49 | Max Spd:  16.9 m/s | Time:  14.9s
Gen  8440 | Result: off_track    | Prog:   4.2% | Reward:   2.12 | Max Spd:  14.2 m/s | Time:  39.8s
Gen  8441 | Result: off_track    | Prog:   0.9% | Reward:   0.38 | Max Spd:  13.2 m/s | Time:  10.1s
Gen  8442 | Result: off_track    | Prog:   4.9% | Reward:   2.96 | Max Spd:  19.5 m/s | Time:  19.5s
Gen  8443 | Result: off_track    | Prog:   2.5% | Reward:   1.12 | Max Spd:  11.5 m/s | Time:  31.2s
Gen  8444 | Result: off_track    | Prog:   2.3% | Reward:   1.34 | Max Spd:  17.9 m/s | Time:  10.8s
Gen  8445 | Result: off_track    | Prog:   0.3% | Reward:   0.14 | Max Spd:  11.7 m/s | Time:   5.2s
Gen  8446 | Result: off_track    | Prog:   0.7% | Reward:   0.36 | Max Spd:  13.7 m/s | Time:   5.2s
Gen  8447 | Result: off_track    | Prog:   3.9% | Reward:   2.19 | Max Spd:  18.0 m/s | Time:  25.7s
Gen  8448 | Result: off_track    | Prog:   0.8% | Reward:   0.42 | Max Spd:  13.5 m/s | Time:   7.1s
Gen  8449 | Result: off_track    | Prog:   0.3% | Reward:   0.16 | Max Spd:   9.3 m/s | Time:   3.9s
Gen  8450 | Result: off_track    | Prog:   4.0% | Reward:   2.40 | Max Spd:  20.6 m/s | Time:  17.9s
Gen  8451 | Result: off_track    | Prog:   4.7% | Reward:   2.79 | Max Spd:  24.8 m/s | Time:  22.1s
Gen  8452 | Result: off_track    | Prog:   4.9% | Reward:   2.81 | Max Spd:  20.8 m/s | Time:  28.4s
Gen  8453 | Result: off_track    | Prog:   5.2% | Reward:   3.01 | Max Spd:  19.3 m/s | Time:  26.0s
Gen  8454 | Result: off_track    | Prog:   0.5% | Reward:   0.14 | Max Spd:   8.1 m/s | Time:  11.0s
Gen  8455 | Result: off_track    | Prog:   0.5% | Reward:   0.18 | Max Spd:  12.6 m/s | Time:   7.9s
Gen  8456 | Result: off_track    | Prog:   1.1% | Reward:   0.64 | Max Spd:  18.4 m/s | Time:   6.9s
Gen  8457 | Result: off_track    | Prog:   5.1% | Reward:   2.94 | Max Spd:  19.5 m/s | Time:  28.1s
Gen  8458 | Result: off_track    | Prog:   0.5% | Reward:   0.22 | Max Spd:   7.8 m/s | Time:   8.0s
Gen  8459 | Result: off_track    | Prog:   1.5% | Reward:   0.79 | Max Spd:  11.6 m/s | Time:  12.2s
Gen  8460 | Result: off_track    | Prog:   3.1% | Reward:   1.72 | Max Spd:  16.5 m/s | Time:  21.7s
Gen  8461 | Result: off_track    | Prog:   0.5% | Reward:   0.11 | Max Spd:   9.1 m/s | Time:  10.2s
Gen  8462 | Result: off_track    | Prog:   0.6% | Reward:   0.24 | Max Spd:   8.9 m/s | Time:   8.7s
Gen  8463 | Result: off_track    | Prog:   1.3% | Reward:   0.75 | Max Spd:  21.1 m/s | Time:   8.0s
Gen  8464 | Result: off_track    | Prog:   1.7% | Reward:   0.78 | Max Spd:  10.4 m/s | Time:  20.7s
Gen  8465 | Result: off_track    | Prog:   0.1% | Reward:   0.01 | Max Spd:   7.6 m/s | Time:   4.2s
Gen  8466 | Result: off_track    | Prog:   1.1% | Reward:   0.63 | Max Spd:  15.9 m/s | Time:   5.6s
Gen  8467 | Result: off_track    | Prog:   0.3% | Reward:   0.02 | Max Spd:   6.7 m/s | Time:  11.1s
Gen  8468 | Result: off_track    | Prog:   0.6% | Reward:   0.33 | Max Spd:  18.4 m/s | Time:   4.8s
Gen  8469 | Result: off_track    | Prog:   1.3% | Reward:   0.24 | Max Spd:   9.4 m/s | Time:  33.1s
Gen  8470 | Result: off_track    | Prog:   2.2% | Reward:   1.15 | Max Spd:  14.5 m/s | Time:  18.7s
Gen  8471 | Result: off_track    | Prog:   0.9% | Reward:   0.41 | Max Spd:  13.9 m/s | Time:  12.7s
Gen  8472 | Result: off_track    | Prog:   2.6% | Reward:   1.57 | Max Spd:  21.8 m/s | Time:  10.9s
Gen  8473 | Result: off_track    | Prog:   0.2% | Reward:   0.06 | Max Spd:   9.9 m/s | Time:   3.8s
Gen  8474 | Result: off_track    | Prog:   2.4% | Reward:   1.29 | Max Spd:  19.5 m/s | Time:  17.9s
Gen  8475 | Result: off_track    | Prog:   2.5% | Reward:   1.46 | Max Spd:  19.8 m/s | Time:  11.6s
Gen  8476 | Result: off_track    | Prog:   0.9% | Reward:   0.42 | Max Spd:  13.9 m/s | Time:   8.1s
Gen  8477 | Result: off_track    | Prog:   0.5% | Reward:   0.14 | Max Spd:  11.3 m/s | Time:  12.0s
Gen  8478 | Result: off_track    | Prog:   0.3% | Reward:  -0.02 | Max Spd:   5.4 m/s | Time:  11.3s
Gen  8479 | Result: off_track    | Prog:   1.5% | Reward:   0.76 | Max Spd:  13.8 m/s | Time:  13.2s
Gen  8480 | Result: off_track    | Prog:   0.8% | Reward:   0.46 | Max Spd:  16.0 m/s | Time:   5.5s
Gen  8481 | Result: off_track    | Prog:   2.5% | Reward:   1.49 | Max Spd:  21.7 m/s | Time:  11.0s
Gen  8482 | Result: off_track    | Prog:   0.2% | Reward:  -0.00 | Max Spd:   8.0 m/s | Time:   6.0s
Gen  8483 | Result: off_track    | Prog:   1.8% | Reward:   0.99 | Max Spd:  13.7 m/s | Time:  12.4s
Gen  8484 | Result: off_track    | Prog:   1.1% | Reward:   0.56 | Max Spd:  10.8 m/s | Time:  10.4s
Gen  8485 | Result: off_track    | Prog:   3.1% | Reward:   1.83 | Max Spd:  16.8 m/s | Time:  15.9s
Gen  8486 | Result: off_track    | Prog:   5.0% | Reward:   2.95 | Max Spd:  23.5 m/s | Time:  23.1s
Gen  8487 | Result: off_track    | Prog:   0.4% | Reward:   0.14 | Max Spd:   8.8 m/s | Time:   6.2s
Gen  8488 | Result: off_track    | Prog:   0.5% | Reward:   0.26 | Max Spd:  10.3 m/s | Time:   4.7s
Gen  8489 | Result: off_track    | Prog:   0.3% | Reward:   0.09 | Max Spd:  10.3 m/s | Time:   6.9s
Gen  8490 | Result: off_track    | Prog:   5.0% | Reward:   2.94 | Max Spd:  24.6 m/s | Time:  22.9s
Gen  8491 | Result: off_track    | Prog:   1.2% | Reward:   0.58 | Max Spd:  10.2 m/s | Time:  13.1s
Gen  8492 | Result: off_track    | Prog:   2.5% | Reward:   1.52 | Max Spd:  19.0 m/s | Time:  10.6s
Gen  8493 | Result: off_track    | Prog:   0.5% | Reward:   0.28 | Max Spd:  11.1 m/s | Time:   5.0s
Gen  8494 | Result: off_track    | Prog:   0.3% | Reward:   0.11 | Max Spd:   9.8 m/s | Time:   3.8s
Gen  8495 | Result: off_track    | Prog:   4.7% | Reward:   2.67 | Max Spd:  19.4 m/s | Time:  28.2s
Gen  8496 | Result: off_track    | Prog:   5.0% | Reward:   2.97 | Max Spd:  19.9 m/s | Time:  21.4s
Gen  8497 | Result: off_track    | Prog:   0.3% | Reward:   0.10 | Max Spd:   8.9 m/s | Time:   4.5s
Gen  8498 | Result: off_track    | Prog:   0.1% | Reward:  -0.10 | Max Spd:   3.8 m/s | Time:   9.2s
Gen  8499 | Result: off_track    | Prog:   0.2% | Reward:   0.04 | Max Spd:   8.0 m/s | Time:   4.2s
Gen  8500 | Result: off_track    | Prog:   0.5% | Reward:   0.15 | Max Spd:   9.5 m/s | Time:   8.1s
Gen  8501 | Result: off_track    | Prog:   1.3% | Reward:   0.68 | Max Spd:  11.8 m/s | Time:  10.4s
Gen  8502 | Result: off_track    | Prog:   0.7% | Reward:   0.41 | Max Spd:  15.0 m/s | Time:   4.0s
Gen  8503 | Result: off_track    | Prog:   2.1% | Reward:   1.24 | Max Spd:  17.6 m/s | Time:  12.3s
Gen  8504 | Result: off_track    | Prog:   0.8% | Reward:   0.41 | Max Spd:  14.7 m/s | Time:   8.0s
Gen  8505 | Result: off_track    | Prog:   5.0% | Reward:   3.02 | Max Spd:  18.8 m/s | Time:  19.6s
Gen  8506 | Result: off_track    | Prog:   4.9% | Reward:   2.93 | Max Spd:  20.1 m/s | Time:  21.9s
Gen  8507 | Result: off_track    | Prog:   2.3% | Reward:   1.27 | Max Spd:  17.2 m/s | Time:  17.4s
Gen  8508 | Result: off_track    | Prog:   2.6% | Reward:   1.52 | Max Spd:  19.8 m/s | Time:  13.1s
Gen  8509 | Result: off_track    | Prog:   0.5% | Reward:   0.22 | Max Spd:   7.9 m/s | Time:   7.7s
Gen  8510 | Result: off_track    | Prog:   1.5% | Reward:   0.72 | Max Spd:  11.9 m/s | Time:  16.3s
Gen  8511 | Result: off_track    | Prog:   4.9% | Reward:   2.76 | Max Spd:  19.0 m/s | Time:  32.3s
Gen  8512 | Result: off_track    | Prog:   1.4% | Reward:   0.65 | Max Spd:  11.0 m/s | Time:  16.2s
Gen  8513 | Result: off_track    | Prog:   0.5% | Reward:   0.23 | Max Spd:  15.6 m/s | Time:   4.2s
Gen  8514 | Result: off_track    | Prog:   4.9% | Reward:   2.94 | Max Spd:  20.7 m/s | Time:  18.9s
Gen  8515 | Result: off_track    | Prog:   1.9% | Reward:   0.87 | Max Spd:  20.7 m/s | Time:  24.6s
Gen  8516 | Result: off_track    | Prog:   2.3% | Reward:   1.36 | Max Spd:  20.5 m/s | Time:  13.2s
Gen  8517 | Result: off_track    | Prog:   1.1% | Reward:   0.50 | Max Spd:  10.4 m/s | Time:  12.6s
Gen  8518 | Result: off_track    | Prog:   2.5% | Reward:   1.11 | Max Spd:  12.1 m/s | Time:  32.1s
Gen  8519 | Result: off_track    | Prog:   0.3% | Reward:   0.07 | Max Spd:   7.9 m/s | Time:   6.2s
Gen  8520 | Result: off_track    | Prog:   0.7% | Reward:   0.33 | Max Spd:  12.0 m/s | Time:   6.1s
Gen  8521 | Result: off_track    | Prog:   3.9% | Reward:   2.38 | Max Spd:  21.4 m/s | Time:  14.8s
Gen  8522 | Result: off_track    | Prog:   0.3% | Reward:   0.09 | Max Spd:   6.8 m/s | Time:   6.5s
Gen  8523 | Result: off_track    | Prog:   0.5% | Reward:   0.10 | Max Spd:   7.7 m/s | Time:   8.3s
Gen  8524 | Result: off_track    | Prog:   1.2% | Reward:   0.67 | Max Spd:  16.3 m/s | Time:   9.3s
Gen  8525 | Result: off_track    | Prog:   0.3% | Reward:   0.00 | Max Spd:   5.3 m/s | Time:   9.2s
Gen  8526 | Result: off_track    | Prog:   1.5% | Reward:   0.47 | Max Spd:  10.0 m/s | Time:  28.8s
Gen  8527 | Result: off_track    | Prog:   0.1% | Reward:   0.02 | Max Spd:   7.5 m/s | Time:   3.5s
Gen  8528 | Result: off_track    | Prog:   2.2% | Reward:   1.25 | Max Spd:  17.4 m/s | Time:  13.7s
Gen  8529 | Result: off_track    | Prog:   0.5% | Reward:   0.21 | Max Spd:  14.1 m/s | Time:   7.5s
Gen  8530 | Result: off_track    | Prog:   1.1% | Reward:   0.55 | Max Spd:  11.3 m/s | Time:  12.5s
Gen  8531 | Result: off_track    | Prog:   0.5% | Reward:   0.31 | Max Spd:  17.0 m/s | Time:   2.8s
Gen  8532 | Result: off_track    | Prog:   1.9% | Reward:   1.07 | Max Spd:  16.1 m/s | Time:  11.0s
Gen  8533 | Result: off_track    | Prog:   0.4% | Reward:   0.17 | Max Spd:  12.8 m/s | Time:   6.2s
Gen  8534 | Result: off_track    | Prog:   0.2% | Reward:   0.04 | Max Spd:   8.2 m/s | Time:   5.3s
Gen  8535 | Result: off_track    | Prog:   2.3% | Reward:   1.16 | Max Spd:  19.5 m/s | Time:  25.1s
Gen  8536 | Result: off_track    | Prog:   0.8% | Reward:   0.41 | Max Spd:  11.7 m/s | Time:   6.5s
Gen  8537 | Result: off_track    | Prog:   0.3% | Reward:   0.01 | Max Spd:   8.5 m/s | Time:  10.6s
Gen  8538 | Result: off_track    | Prog:   0.5% | Reward:   0.17 | Max Spd:   8.3 m/s | Time:   7.0s
Gen  8539 | Result: off_track    | Prog:   0.8% | Reward:   0.26 | Max Spd:   7.7 m/s | Time:  14.8s
Gen  8540 | Result: off_track    | Prog:   0.1% | Reward:  -0.07 | Max Spd:   4.6 m/s | Time:   7.8s
Gen  8541 | Result: off_track    | Prog:   0.1% | Reward:   0.02 | Max Spd:   7.2 m/s | Time:   3.8s
Gen  8542 | Result: off_track    | Prog:   1.6% | Reward:   0.82 | Max Spd:  12.2 m/s | Time:  15.2s
Gen  8543 | Result: off_track    | Prog:   4.4% | Reward:   2.59 | Max Spd:  16.7 m/s | Time:  23.2s
Gen  8544 | Result: off_track    | Prog:   3.0% | Reward:   1.73 | Max Spd:  20.4 m/s | Time:  17.5s
Gen  8545 | Result: off_track    | Prog:   0.8% | Reward:   0.43 | Max Spd:  11.2 m/s | Time:   6.6s
Gen  8546 | Result: off_track    | Prog:   0.5% | Reward:   0.10 | Max Spd:   7.3 m/s | Time:  12.0s
Gen  8547 | Result: off_track    | Prog:   1.1% | Reward:   0.63 | Max Spd:  17.6 m/s | Time:   6.9s
Gen  8548 | Result: off_track    | Prog:   0.6% | Reward:  -0.27 | Max Spd:   8.0 m/s | Time:  24.2s
Gen  8549 | Result: off_track    | Prog:   0.3% | Reward:   0.14 | Max Spd:  12.2 m/s | Time:   4.9s
Gen  8550 | Result: off_track    | Prog:   0.5% | Reward:   0.20 | Max Spd:   9.2 m/s | Time:   6.2s
Gen  8551 | Result: off_track    | Prog:   0.1% | Reward:  -0.02 | Max Spd:   5.5 m/s | Time:   5.5s
Gen  8552 | Result: off_track    | Prog:   1.3% | Reward:   0.72 | Max Spd:  16.8 m/s | Time:   9.2s
Gen  8553 | Result: off_track    | Prog:   1.3% | Reward:   0.72 | Max Spd:  16.5 m/s | Time:   7.3s
Gen  8554 | Result: off_track    | Prog:   1.1% | Reward:   0.63 | Max Spd:  15.0 m/s | Time:   7.2s
Gen  8555 | Result: off_track    | Prog:   1.0% | Reward:   0.52 | Max Spd:  12.9 m/s | Time:  10.0s
Gen  8556 | Result: off_track    | Prog:   0.7% | Reward:   0.24 | Max Spd:   6.1 m/s | Time:  14.1s
Gen  8557 | Result: off_track    | Prog:   0.3% | Reward:  -0.02 | Max Spd:   4.6 m/s | Time:  11.2s
Gen  8558 | Result: off_track    | Prog:   3.9% | Reward:   2.30 | Max Spd:  19.4 m/s | Time:  17.6s
Gen  8559 | Result: off_track    | Prog:   0.6% | Reward:   0.27 | Max Spd:  11.5 m/s | Time:   6.1s
Gen  8560 | Result: off_track    | Prog:   5.1% | Reward:   2.99 | Max Spd:  23.8 m/s | Time:  23.0s
Gen  8561 | Result: off_track    | Prog:   2.1% | Reward:   1.05 | Max Spd:  15.2 m/s | Time:  19.4s
Gen  8562 | Result: off_track    | Prog:   0.1% | Reward:  -0.02 | Max Spd:   5.0 m/s | Time:   5.2s
Gen  8563 | Result: off_track    | Prog:   4.7% | Reward:   2.70 | Max Spd:  20.9 m/s | Time:  23.2s
Gen  8564 | Result: off_track    | Prog:   4.7% | Reward:   2.75 | Max Spd:  18.7 m/s | Time:  25.6s
Gen  8565 | Result: off_track    | Prog:   0.5% | Reward:   0.15 | Max Spd:   9.1 m/s | Time:   9.6s
Gen  8566 | Result: off_track    | Prog:   4.9% | Reward:   2.60 | Max Spd:  21.6 m/s | Time:  39.1s
Gen  8567 | Result: off_track    | Prog:   0.1% | Reward:  -0.02 | Max Spd:   6.0 m/s | Time:   5.5s
Gen  8568 | Result: off_track    | Prog:   0.3% | Reward:   0.07 | Max Spd:   6.8 m/s | Time:   4.4s
Gen  8569 | Result: off_track    | Prog:   0.9% | Reward:   0.28 | Max Spd:   7.3 m/s | Time:  20.2s
Gen  8570 | Result: off_track    | Prog:   0.3% | Reward:  -0.15 | Max Spd:   8.5 m/s | Time:  16.4s
Gen  8571 | Result: off_track    | Prog:   0.1% | Reward:  -0.03 | Max Spd:   5.7 m/s | Time:   5.5s
Gen  8572 | Result: off_track    | Prog:   0.3% | Reward:   0.02 | Max Spd:   6.5 m/s | Time:   7.2s
Gen  8573 | Result: off_track    | Prog:   4.8% | Reward:   2.67 | Max Spd:  17.9 m/s | Time:  31.9s
Gen  8574 | Result: off_track    | Prog:   2.7% | Reward:   1.47 | Max Spd:  17.1 m/s | Time:  19.1s
Gen  8575 | Result: off_track    | Prog:   1.0% | Reward:   0.35 | Max Spd:   8.6 m/s | Time:  17.8s
Gen  8576 | Result: off_track    | Prog:   0.1% | Reward:  -0.06 | Max Spd:   6.7 m/s | Time:   5.6s
Gen  8577 | Result: off_track    | Prog:   1.9% | Reward:   0.94 | Max Spd:  14.5 m/s | Time:  20.2s
Gen  8578 | Result: off_track    | Prog:   4.1% | Reward:   2.41 | Max Spd:  22.2 m/s | Time:  19.9s
Gen  8579 | Result: off_track    | Prog:   3.5% | Reward:   2.00 | Max Spd:  16.7 m/s | Time:  22.8s
Gen  8580 | Result: off_track    | Prog:   3.2% | Reward:   1.88 | Max Spd:  18.7 m/s | Time:  16.6s
Gen  8581 | Result: off_track    | Prog:   1.5% | Reward:   0.79 | Max Spd:  15.5 m/s | Time:  11.0s
Gen  8582 | Result: off_track    | Prog:   4.7% | Reward:   2.69 | Max Spd:  18.1 m/s | Time:  29.7s
Gen  8583 | Result: off_track    | Prog:   1.7% | Reward:   1.01 | Max Spd:  19.3 m/s | Time:  10.4s
Gen  8584 | Result: off_track    | Prog:   0.7% | Reward:   0.21 | Max Spd:  11.1 m/s | Time:  13.6s
Gen  8585 | Result: off_track    | Prog:   5.0% | Reward:   2.97 | Max Spd:  20.3 m/s | Time:  19.9s
Gen  8586 | Result: off_track    | Prog:   2.3% | Reward:   1.44 | Max Spd:  21.7 m/s | Time:   8.7s
Gen  8587 | Result: off_track    | Prog:   0.5% | Reward:   0.20 | Max Spd:  12.9 m/s | Time:   7.0s
Gen  8588 | Result: off_track    | Prog:   4.9% | Reward:   2.92 | Max Spd:  18.5 m/s | Time:  20.8s
Gen  8589 | Result: off_track    | Prog:   0.5% | Reward:   0.18 | Max Spd:   7.7 m/s | Time:   7.5s
Gen  8590 | Result: off_track    | Prog:   0.4% | Reward:   0.17 | Max Spd:   8.7 m/s | Time:   5.3s
Gen  8591 | Result: off_track    | Prog:   0.3% | Reward:   0.09 | Max Spd:   8.7 m/s | Time:   4.5s
Gen  8592 | Result: off_track    | Prog:   0.9% | Reward:   0.53 | Max Spd:  19.8 m/s | Time:   5.6s
Gen  8593 | Result: off_track    | Prog:   0.2% | Reward:   0.07 | Max Spd:   7.8 m/s | Time:   3.1s
Gen  8594 | Result: off_track    | Prog:   0.3% | Reward:   0.14 | Max Spd:   7.9 m/s | Time:   4.5s
Gen  8595 | Result: off_track    | Prog:   2.9% | Reward:   1.37 | Max Spd:  12.6 m/s | Time:  35.0s
Gen  8596 | Result: off_track    | Prog:   1.1% | Reward:   0.56 | Max Spd:  15.1 m/s | Time:   8.0s
Gen  8597 | Result: off_track    | Prog:   4.9% | Reward:   2.95 | Max Spd:  22.0 m/s | Time:  19.7s
Gen  8598 | Result: off_track    | Prog:   2.9% | Reward:   1.57 | Max Spd:  14.8 m/s | Time:  22.3s
Gen  8599 | Result: off_track    | Prog:   0.5% | Reward:   0.25 | Max Spd:  10.9 m/s | Time:   5.8s
Gen  8600 | Result: off_track    | Prog:   0.6% | Reward:   0.34 | Max Spd:  16.7 m/s | Time:   4.5s
Gen  8601 | Result: off_track    | Prog:   4.6% | Reward:   2.52 | Max Spd:  23.5 m/s | Time:  34.1s
Gen  8602 | Result: off_track    | Prog:   1.4% | Reward:   0.62 | Max Spd:  13.7 m/s | Time:  17.0s
Gen  8603 | Result: off_track    | Prog:   0.1% | Reward:   0.00 | Max Spd:   8.0 m/s | Time:   4.5s
Gen  8604 | Result: off_track    | Prog:   1.1% | Reward:   0.51 | Max Spd:  15.0 m/s | Time:  15.2s
Gen  8605 | Result: off_track    | Prog:   1.3% | Reward:   0.78 | Max Spd:  18.3 m/s | Time:   6.9s
Gen  8606 | Result: off_track    | Prog:   0.1% | Reward:   0.00 | Max Spd:   7.1 m/s | Time:   4.0s
Gen  8607 | Result: off_track    | Prog:   3.3% | Reward:   1.72 | Max Spd:  19.2 m/s | Time:  29.2s
Gen  8608 | Result: off_track    | Prog:   0.3% | Reward:  -0.10 | Max Spd:   8.8 m/s | Time:  10.9s
Gen  8609 | Result: off_track    | Prog:   3.6% | Reward:   2.11 | Max Spd:  20.1 m/s | Time:  18.9s
Gen  8610 | Result: off_track    | Prog:   3.1% | Reward:   1.82 | Max Spd:  22.0 m/s | Time:  15.6s
Gen  8611 | Result: off_track    | Prog:   0.8% | Reward:   0.45 | Max Spd:  14.6 m/s | Time:   5.8s
Gen  8612 | Result: off_track    | Prog:   2.8% | Reward:   1.69 | Max Spd:  19.7 m/s | Time:  11.7s
Gen  8613 | Result: off_track    | Prog:   0.1% | Reward:   0.02 | Max Spd:   5.9 m/s | Time:   3.8s
Gen  8614 | Result: off_track    | Prog:   0.4% | Reward:   0.20 | Max Spd:  11.1 m/s | Time:   4.3s
Gen  8615 | Result: off_track    | Prog:   3.5% | Reward:   1.71 | Max Spd:  12.3 m/s | Time:  38.1s
Gen  8616 | Result: off_track    | Prog:   0.3% | Reward:   0.08 | Max Spd:   6.2 m/s | Time:   7.3s
Gen  8617 | Result: off_track    | Prog:   0.3% | Reward:   0.15 | Max Spd:   8.0 m/s | Time:   4.8s
Gen  8618 | Result: off_track    | Prog:   4.6% | Reward:   2.45 | Max Spd:  20.9 m/s | Time:  34.0s
Gen  8619 | Result: off_track    | Prog:   2.5% | Reward:   1.48 | Max Spd:  19.7 m/s | Time:  11.2s
Gen  8620 | Result: off_track    | Prog:   1.9% | Reward:   0.93 | Max Spd:  11.9 m/s | Time:  20.8s
