Distance_m,Time_s,SteerAngle_deg,Throttle_0to1,Brake_0to1,Lean_deg
175.315935197471,15.0063805299206,0.136068476426789,1,0,-16.594300666432
178.736348212178,15.0911073308144,0.165767317671936,1,0,-19.1229826579058
182.153992358374,15.1750391436897,0.190015493028292,1,0,-21.6422648056815
185.58794524561,15.2586671208627,0.216253562883713,0,0.438606205062433,-24.1475883748076
189.031300328577,15.3426497350861,0.241036023748927,0,0.971794007750322,-26.6845234846768
192.478923900709,15.428246113168,0.264367037360711,0,0.980597385575718,-29.2862990127466
195.929416258929,15.5160926912434,0.289865289575017,0,0.99538534233689,-31.9512444038937
199.373506088389,15.606148228103,0.306502427011681,0,0.977954462226941,-34.6904265943775
202.817305835545,15.698760007435,0.318079578700069,0,0.953288343526437,-37.5144294420524
206.267631999454,15.7942850899796,0.328233616417478,0,0.926089794239835,-40.43002634942
209.726073860128,15.8929554664011,0.339211094314583,0,0.909347518458908,-42.1756417943175
213.196246749391,15.9951007275136,0.360471241150809,0,0.930860060946145,-41.9579545622249
216.681001428561,16.1011621830123,0.382690266084762,0,0.962293529810478,-41.3306601633241
220.183183886494,16.2117659386282,0.405670503095095,0,0.963601736913058,-40.2494814974626
223.706585169191,16.3276649978491,0.430614730787791,0,0.956109970962546,-38.9544155676934
227.25255092224,16.4495957750405,0.461325377731355,0,0.958752598328352,-37.7448583888579
230.819349824877,16.5783675026243,0.502054870135149,0,0.945146545887548,-36.9277358093193
234.397438640917,16.7146857569085,0.586724651720889,0,0.894115542689737,-39.0457379405867
237.944083612317,16.8578496329809,0.82321967641051,0,0.821137165410548,-43.2786395358893
241.339538359567,17.0032390371548,1.14042950789627,0,0.733373559311202,-47.1124241537589
244.501847096182,17.1465551984483,1.42728424918676,0,0.599938105948622,-50.1187074617398
247.457710773229,17.2874956318526,1.6480913029448,0,0.450708363373205,-52.2086845433347
250.28832207952,17.4282273706177,1.75695343346581,0,0.0845429108147598,-53.5193114300892
253.073105480747,17.5698656617368,1.78961100096599,0,0,-54.2485488133536
255.849509689566,17.7117783652293,1.77814095388224,0,0,-54.629915261023
258.641366547561,17.8547156606269,1.65958417310121,0.458839463782598,0,-54.8288021802558
261.558226731114,18.0030128123542,1.35478444635072,1,0,-54.9273295747941
264.711848707838,18.159154224948,0.962229710620279,1,0,-54.8840263209024
268.090374669036,18.3203560111264,0.664534309260225,1,0,-54.8146314814672
271.615075030872,18.4825447222563,0.456153167559414,1,0,-54.7070102744235
275.166587951126,18.640429933796,0.381389014701626,1,0,-54.5440884992946
278.695032846074,18.7923350163089,0.364238345376931,1,0,-54.3011167079254
282.200270503315,18.9387898057044,0.353635799065605,1,0,-53.9439644574813
285.686424504046,19.080412312377,0.342305452505425,1,0,-53.426578055787
289.159177070726,19.2178175557814,0.328784679143626,1,0,-52.6892383685424
292.623053635805,19.3515011043714,0.314772426044963,1,0,-51.6592182900755
296.079785821461,19.4817976778163,0.299836670630205,1,0,-50.2550808833987
299.53076177725,19.6089869998847,0.287132551880538,1,0,-48.3996711984821
302.97582924814,19.733262334303,0.273674141034687,1,0,-46.0433778946728
